Ahal_ID,mRNA,H3K4me1,H3K4me2,H3K4me3,H4ac,H3K36me3,H3K27me3,H2AZ,H3K9me2,H3
g08534,,,35,,,,,,,
g08535,,,,,,,143,,,
g08536,,,,,,,,,,
g08537,,,,,,,,,,
g08538,,,,,,,,5,,
g08539,,,,,,,,,,
g08540,,,,,,,,,,
g08541,,,,,,6,,,,
g08542,,,,,,,,,,
g08543,,,,,,,,,,
g08544,,,4,,,,,4,,
g08545,,,,,,,,,,
g08546,,,,,,,,,,
g08547,,,,,,,,,,
g08548,,,,,,,,,,
g08549,,,,,,,,,,
g08550,,,,,,,,,,
g08551,,,,,,,,,,
g08552,,,,,,,,,,
g08553,,,,,,,,,,
g08554,,,,,,,,,,4
g08555,,,,,,,,,,
g08556,,,,,,,,,,
g08557,,,,,,,,,,
g08558,,,,,,,,,,
g08559,,,,,,,,,,
g08560,,,,,,,,,,
g08561,,,,,,,,,,4
g08562,,,,,,,,,,
g08563,,22,,,,,,,,
g08564,,,,,,,,,,
g08565,,,,,,,,,,
g08566,,,,,,,,,,
g08567,,,,,,,,,,
g08568,,,,,,,,,,
g08569,,,,,,,,,,
g08570,,,,,,,,5,,4
g08571,,,,,,,,,,4
g08572,,,,,,,,,,
g08573,,,,,,,,,,
g08574,,,,,,,,,,
g08575,,,,,,,,,,
g08576,,,,,,,,5,,
g08577,,,,,,,,,,5
g08578,,,,,,,,,,4
g08579,,,,,,,,,,
g08580,,,,,,,,,,
g08581,,,,,,,,,,4
g08582,,,,,,,,,,
g08583,,,,,,,,,,
g08584,,,,,,,,,,
g08585,,,,,,,,,,
g08586,,,,,,,,,,
g08587,,,,,,,,,,4
g08588,,,,,,,,,,
g08589,,,,,,,,,,
g08590,,,,,,,,,,4
g08591,,,,,,,,,,
g08592,,,,,,,,,,
g08593,,,,,,,,,,
g08594,,,,,,,,,,
g08595,,,,,,,,,,
g08596,,,,,,,,,,
g08597,,,,,,,,,,
g08598,,,,,,,,,,
g08599,,,,,,,,,,
g08600,,,,,,,,,,
g08601,,,,,,,,,,
g08602,,,,,,,,,,
g08603,,,,,,,,,,
g08604,,,,,,,,,,
g08605,,,,,,,,,,
g08606,,,,,,,,,,
g08607,,,,,,,,,,
g08608,,,,,,,,,,
g08609,,,,,,,,,,
g08610,,,5,,,,,,,
g08611,,,,,,,,,,
g08612,,,,,,,,,,
g08613,,,,,,,,,,4
g08614,,,,,,,,,,4
g08615,,,,,,,,,,
g08616,,,,,,,,,,
g08617,,,,,,,,,,
g08618,,,,,,,,,,
g08619,,,,,,,,,,
g08620,,,,,,,,,,
g08621,,,,,,,,,,
g08622,,,,,,,,,,
g08623,,,,,,,,,,
g08624,,,,,,,,,,
g08625,,,,,,,,,,
g08626,,,,,,,,,,
g08627,,,,,,,,,,
g08628,,,,,,,,,,
g08629,,,,,,,,,,
g08630,,,,,,,,,,
g08631,,,,,,,,9,,8
g08632,,,,,,,,,,
g08633,,,,,,,,,,
g08634,,,,,,,,,,
g08635,,,,,,,,,,
g08636,,,,,,,,,,
g08637,,,,,,,,,,
g08638,,,,,,,,,,
g08639,,,,,,,,,,
g08640,,,,,,,,,,
g08641,,,,,,,,,,
g08642,,,,,,,,,,
g08643,,,,,,,,,,
g08644,,,,,,,,,,
g08645,,,,,,,,,,
g08646,,,,,,9,,,,
g08647,,,,,,,,,,
g08648,,,,,,,,,,
g08649,,,,,,,,,,
g08650,,,,,,,,,,
g08651,,,,,,,,,,4
g08652,,,,,,,,,,
g08653,,,,,,,,,,
g08654,,,,,,,,,,
g08655,,,,,,,,,,
g08656,,,,,,,,,,
g08657,,4,,,,,,,,4
g08658,,,,,,,,,,
g08659,,,,,,,,,,
g08660,,,,,,,,,,
g08661,,,,,,,,22,,
g08662,,,,,,,114,,,
g08663,5,,,,,,86,,,
g08664,,,,,,,,,,
g08665,,,,,,,,4,,
g08666,,,,,,,,,,
g08667,,,,,,,,,,
g08668,,,,,,,,,,
g08669,,,,,,,,,,
g08670,,,,,,,,5,,
g08671,,,,,,,,,,10
g08672,,,,,,,,,,
g08673,,,,,,,,,,
g08674,,,,,,,,,,
g08675,,,,,,,,,,
g08676,,,,,,,,,,
g08677,,,,,,,,,,4
g08678,,,,,,,,,,
g08679,,,,,,,,,,
g08680,,,,,,,,,,
g08681,,,,,,,,,,
g08682,,,,,,,,,,
g08683,,,,,,,,,,
g08684,,,,,,,,,,
g08685,,,,,,,,,,
g08686,,,,,,,,,,
g08687,,,,,,,,,,
g08688,,,,,,,,,,
g08689,,,,,,,,,,
g08690,,,,,,,,,,
g08691,,,,,,,,,,
g08692,,,4,,,,,,,
g08693,,,,,,,,,,
g08694,,,,,,,,,,
g08695,,,,,,,,,,
g08696,,,,,,,84,,,
g08697,,,,,,,84,,,
g08698,,,,,,,,,,
g08699,,,,,,,,,,
g08700,,,,,,,,,,
g08701,,,,,,,21,,,
g08702,,,,,,,,,,
g08703,,,,,,,,,,
g08704,,,,,,,,9,,
g08705,,,,,,,,,,
g08706,,,,,,,,,,4
g08707,,,,,,,,,,
g08708,,,36,9,,,44,,,4
g08709,,,,,,,44,,,
g08710,,,,,,,,5,,
g08711,,,,,,,,,,
g08712,,,,,,,,,,
g08713,,,,,,,4,,,
g08714,,,,,,,,4,,
g08715,,,,,,,,,,
g08716,,,,,,,,,,
g08717,,,,,,,,,,
g08718,,,,,,,,,,
g08719,,,,,,,,8,,
g08720,,,,,,,,,,
g08721,,,,,,,,,,
g08722,,,,,,,74,,,
g08723,,,,,,,,,,
g08724,,,,,,,,4,,
g08725,,,,,,,,,,
g08726,,,,,,,,,,
g08727,,,,,,,,,,
g08728,,,,,,,,5,,4
g08729,,,,,,,,4,,
g08730,,,,,,,,,,
g08731,4,,,,,,,,,
g08732,,,,,,,,8,,
g08733,,,,,,,,,,4
g08734,,,,,,,,,,
g08735,,,,,,,,,,
g08736,,,,,,,,,,
g08737,,,,,,,,,,
g08738,,,,,,,,,,
g08739,,,,,,,,,,
g08740,,,,,,,,,,
g08741,,,,,,,,,,
g08742,,,,,,,,,,
g08743,,,,,,,,,,
g08744,,,,,,,,,,
g08745,,,,,,,,,,
g08746,,,,,,,,,,
g08747,,,,,,,,4,,
g08748,,,,,,,,22,,
g08749,,,,,,,,,,4
g08750,,,,,,,,,,4
g08751,,,,,,,,,,
g08752,,,,,,,,,,
g08753,,,,,,,,,,
g08754,,,,,4,,,,,
g08755,,,,,,,,,,
g08756,,4,,,,,22,,,
g08757,,,,,,,,,,
g08758,,,,,,,,,,
g08759,,,5,,,,,,,
g08760,,,,,,,,,,
g08761,,,,,,,,,,21
g08762,,,,,,,,,,
g08763,,,,,,,,,,
g08764,,,,,,,,,,
g08765,,6,,,,,,,,
g08766,,,,,,,,,,
g08767,,,,,,,,,,
g08768,,,,,,,,,,
g08769,,,,,,,,,,
g08770,,,,,,,,,,
g08771,,,,,,,,,,
g08772,,,,,,,,,,
g08773,,,,,,,,,,
g08774,,,,,,,,,,
g08775,,,,,,,,,,
g08776,,,4,,,,,,,5
g08777,,,,,,,,,,
g08778,,,,,,,35,,,
g08779,,,,,,,,,,
g08780,,,,,,,,,,
g08781,,,,,,,45,4,,
g08782,,,,,,,,,,
g08783,,,,,,,,,,
g08784,,,,,,,,,,
g08785,,,,,,,,33,,
g08786,,,,,,,,,,
g08787,,,,,,,,,,
g08788,,,,,,,,,,
g08789,4,,,,,,,9,,
g08790,,,,,,,,,,
g08791,,,,,,,,5,,
g08792,,,,,,,,,,
g08793,,,22,9,,,35,4,9,
g08794,,,,,,,33,4,,
g08795,,,22,9,,,35,9,,
g08796,,,,,,21,,,,
g08797,,,,,,119,,,143,
g08798,,,,,,58,,,,
g08799,,,,,,,,,,
g08800,,,,,,,,,,
g08801,,,,,,,,,,4
g08802,,,,,,,34,,,
g08803,,,,,,,,,,
g08804,,,,,,,,,,
g08805,,,,,,,,,,
g08806,,,,,4,,,,,
g08807,,,,,,,,,,
g08808,,,,,,,,,,
g08809,,,,,,,,,,
g08810,4,,,,,,,,,
g08811,,,,,,,,,,
g08812,,,,,,,,,,
g08813,,,,,,35,,,,
g08814,,,,,,,,,,
g08815,,,,,,,,,,
g08816,,,,,,,,,,
g08817,,,,,,,,,,
g08818,,,,,,,21,4,,
g08819,,,,,,,,,,
g08820,,,,,,,,,,
g08821,,,22,,,,,,,4
g08822,,,,,,,,,,
g08823,,,9,,,,,,,
g08824,,,,,,,,,,
g08825,,,,,,,,,,
g08826,,,,,,,,,,
g08827,,,,,,,,,,
g08828,,,,,,,,,,
g08829,,,,,,,,,,4
g08830,,,,,,,,,,
g08831,,,,,,,,,,
g08832,,,,,,,,,,
g08833,,,,,,,,,,
g08834,,,,,,,,,,4
g08835,,,,,,,,,,4
g08836,,,,,,,,,,
g08837,,,,,,,,,,
g08838,,,,,,,,,,4
g08839,,,,,,,,,,4
g08840,,,,,,,,,,
g08841,,,,,,,,,,
g08842,,,,,,,,,,
g08843,,,,,,,,,,
g08844,,,,,,,,,,
g08845,,,,,,,,,,
g08846,,,,,,,,,,
g08847,,,,,,,,,,
g08848,,,,,,,,,,
g08849,,,,,,,,,,
g08850,,,,,,,,,,
g08851,,,,,,,,,,
g08852,,,,,,,,,,
g08853,,,,,,,,,,
g08854,,,,,,,,,,
g08855,,4,,,,,,,,
g08856,,35,,,,,,,,
g08857,,,,,,,,,,
g08858,,,,,,,,,,
g08859,,,,,,,,,,
g08860,,,,,,,,,,
g08861,,,,,,,,9,,
g08862,,5,,,,,,,,
g08863,4,,,5,,,,,,
g08864,,,,,,,,,,
g08865,,,,,,,,,,
g08866,,,,,,,,,,
g08867,,,,,,,,,,4
g08868,,,,,,9,,,,
g08869,,,,,,,,,,
g08870,,,,,,,,9,,
g08871,,,,,,20,,,,
g08872,,,,,,,,,,
g08873,,,,,,,,,,
g08874,,,,,,,,,,
g08875,,,,,,,,,,
g08876,,,,,,,,,,
g08877,,,,,,,,,,
g08878,,,,,,,,,,
g08879,,,,,,,,,,
g08880,,,,,,,,,,
g08881,,,,,,,,,,
g08882,,,,,,,,,,
g08883,,,,,,,,,,
g08884,,,,,,,,,,
g08885,,,,,,,,,,
g08886,,,,,,,45,,,
g08887,,,,,,,,,,
g08888,,,,,,,,,,
g08889,,,,,,,,,,
g08890,,5,,,,,,,,
g08891,,,,,,,,,,
g08892,,,,,,,6,,,
g08893,,,,,,,,,,
g08894,,,,,,,,,,4
g08895,,,,,4,,,,,4
g08896,,,,,,,,,,
g08897,,,,,,,,,,
g08898,,,,,,,35,,,
g08899,,,,,,,,,,
g08900,,,,,,,,,,
g08901,,,,,,,,,,4
g08902,,,,,,,,,,4
g08903,,,,,,,,,,4
g08904,,,,,,,,,,
g08905,,,,,,,49,,,4
g08906,,,,,,,,,,
g08907,,,,,,,,,,
g08908,,,,,,,,,,
g08909,,,,,,,,,,
g08910,,,,,,,,,,
g08911,,,,,,,,,,4
g08912,,,,,,,,,,
g08913,,,,,,,,,,
g08914,,,,,,,,,,
g08915,,,,,,,,,,
g08916,,,,,,,4,,,
g08917,,,,,,,,,,
g08918,,,,,,,,,,
g08919,,,,,,,,4,,
g08920,,,,,,,,5,,5
g08921,,,,,,,,,,
g08922,,,,,,4,,,,5
g08923,,,,,,,,,,
g08924,,,,,,,,,,
g08925,,,,,,,,,,
g08926,,,,,,,,,,
g08927,,,,,,,,,,
g08928,,,,,,,,,,
g08929,,,,,,,7,,,
g08930,,,,,,,,,,4
g08931,,,,,,,,,,
g08932,,,,,,,,,,
g08933,,,,,,,,,,
g08934,,,,,,,,,,
g08935,,,,,,,,,,
g08936,,,,,,,,,,
g08937,,,,,,,,,,
g08938,,,,,,,,,,
g08939,,,,,,,,,,4
g08940,,,,,,,,,,
g08941,,,,,,,,,,
g08942,,,,,,,,,,
g08943,,,,,,,,,,4
g08944,,,,,,,,,,
g08945,,,,,,,,,,
g08946,,,,,,,,,,9
g08947,,,,,,,,,,9
g08948,,,,,,,71,,,
g08949,,,,,,,,,,
g08950,,,,,,,,,,
g08951,,,,,,,,,,
g08952,,,,,,,,,,
g08953,,,,,,,,,,
g08954,,,,,,,,,,
g08955,,,,,,,,,,
g08956,,,,,,,,,,
g08957,,,,,,,,,,
g08958,,,,,,,,,,
g08959,,,,,,,,,,
g08960,,,,,,,,,,
g08961,,,,,,,,,,
g08962,,,,,,,,,,
g08963,,,,,,,,,,
g08964,,,,,,,,,,
g08965,,,,,,138,87,59,,
g08966,,,,,,,,,,
g08967,,,,,,,,,,
g08968,,,,,,,,,,
g08969,,,,,,,,,,
g08970,,,,,,,,,,
g08971,,,,,,,,,,
g08972,,,,,,,,,,
g08973,,,,,,,,,,
g08974,,,,,,,,5,,
g08975,,4,,,,,,,,
g08976,,,,,,,,,,
g08977,,,,,,,,,,
g08978,,,,,,,,,,
g08979,,,,,,,,,,4
g08980,,,,,,,,,,
g08981,,,,,,,,,,
g08982,,,,,,,,,,
g08983,,,,,,,,,,
g08984,,,,,,,4,,,
g08985,,,,,,,,,,
g08986,,,,,,,,,,
g08987,,,5,,,,,,,
g08988,,,,,,,,5,,4
g08989,,,,,,,,,,
g08990,,,,,,,,36,,
g08991,,,,,21,,,,,
g08992,,,,,,,,,,
g08993,,,,,,,,,,4
g08994,,,,,,,,,,
g08995,,,,,,,,,,
g08996,,,,,,,,,,
g08997,,,,,,,,,,
g08998,,,,,,9,,,,
g08999,,,,,,,,,,4
g09000,,,,,,,,,,
g09001,,,,,,,,,,
g09002,,,,,,,,,,
g09003,,,,,,,,,,
g09004,,,,,,,,,,
g09005,,,,,,,,,,
g09006,,,,,,,,,,
g09007,,,,,,,,,,
g09008,,,,,,,,,,
g09009,,9,,,22,,,,,
g09010,,,,,,,,,,
g09011,,,,,,,,,,
g09012,,,,,,,,5,,5
g09013,,,,,,,,,,
g09014,,,,,,,,5,,
g09015,,,,,,,,,,
g09016,,,,,,,,,,
g09017,,,,,,,,,,
g09018,,,,,,,,,,
g09019,,,,,,,,,,
g09020,,,,,,,,,,
g09021,,,,,,,,,,
g09022,,,,,,,,,,
g09023,,,,,,,,,,
g09024,,,,,,,,,,
g09025,,,,,,,,5,,
g09026,,,,,,,,,,
g09027,,,,,,,,,,
g09028,,,,,,,,,,
g09029,,,,,,,,4,,
g09030,5,,5,,,20,,,,9
g09031,,,,,,,,,,
g09032,,,,,,,,,,
g09033,,,,,,,,,,
g09034,,4,,,,6,,,,
g09035,,,,,,,,,,
g09036,,,,,,,,,,
g09037,,,,,,,,,,
g09038,,,,,,,,,,
g09039,,,,,,,,,,
g09040,,,,,,,,,,
g09041,,,,,,,,,,
g09042,,,,,,,,,,
g09043,,,,,,,,,,
g09044,,,,,,,,,,
g09045,,,,,,,,,,
g09046,,,9,,,,,,,
g09047,,,,,5,,,,,
g09048,,,,,,,,,,
g09049,,,,,,,,,,
g09050,,,,,46,,,5,,
g09051,,,,,,,,,,
g09052,,,,,,,,,,
g09053,,,,,,,,,,
g09054,,,,,,,,49,,
g09055,,,,,,,,,,4
g09056,,,,,,,,,,
g09057,,,,,,,,,,
g09058,,,,,,,,,,
g09059,,,,,,,,,,
g09060,,,,,,,,,,4
g09061,,,,,,,,,,
g09062,,,,,,,,,,
g09063,,,4,,,,,,,
g09064,,,,,,,,,,
g09065,,,,,,,,,,
g09066,,,,,,,,,,
g09067,,,,,,,,,,
g09068,,,9,,,,,,,
g09069,,,,,,,,,,
g09070,,,,,,,,9,,
g09071,,,,,,,,,,
g09072,,,,,,,,,,
g09073,,,,,,,,,,
g09074,,,,,,,,,,
g09075,,,,5,4,,,,,
g09076,,,,,,,,,,
g09077,,,,,,,,,,
g09078,,,,,,,,,,4
g09079,,,,,,,,,,
g09080,,,,,,,,,,
g09081,,,,,,,,9,,
g09082,,,,,,,,4,,8
g09083,,,,,,,,,,4
g09084,,,,,,,,,,
g09085,,,,,,,,,,
g09086,,,,,,,,4,,
g09087,,,,,,,,5,,11
g09088,,,,,,,,,,9
g09089,,,,,,,,,,
g09090,,,,,,,,,,5
g09091,,,,,,,,,,
g09092,,,,,,,,,,
g09093,,,,,,,,,,
g09094,,,9,,,,,111,,4
g09095,,,,,,,,,,
g09096,,,,,,,,,,
g09097,,,,,,,,,,
g09098,,,,,,,,,,8
g09099,,,,,,,,,,
g09100,,,,,,,,,,
g09101,,,,,,,,,,
g09102,,,,,,,,21,,
g09103,,,,,,,,,,
g09104,,,,,,,,,,
g09105,,,,,,,,,,
g09106,,,,,,,,,,
g09107,,,,,,35,35,,,
g09108,,,,,,,,,,
g09109,,,,,,,,,,
g09110,,,,,,,,,,
g09111,,,,,,,,,,
g09112,,,,,,,,,,
g09113,,,,,,,,,,
g09114,,,,,,,,,,5
g09115,,,,,,,,,,
g09116,,,,,,,,,,
g09117,,,,,4,,,,,
g09118,,,,,,,89,,,
g09119,,,,,,,,,,
g09120,,,,,,,34,,,
g09121,,,,,,,,,,
g09122,,,,,,,,,,
g09123,,,,,,,34,,,
g09124,,,,,,,,,,9
g09125,,,,,,,,,,
g09126,,,,,,,,,,
g09127,,,,,,,,,,
g09128,,,,,,,,,,5
g09129,,4,,,,,,,,
g09130,,,,,,,,,,
g09131,,,,,,,,,,4
g09132,,,,,,,49,,,4
g09133,,,,,,,89,,,4
g09134,,,,,,,,,,
g09135,,,,,,,,,,
g09136,,,,,9,,,,,
g09137,,,,,,,,,,
g09138,,,,,,,,,,
g09139,,,,,,,,,,
g09140,,,9,,,,,,,
g09141,,,,,,,,,,
g09142,,,,,,,,,,
g09143,,,,,,,,,,5
g09144,,,,,,,,4,,
g09145,,,,,,,,,,
g09146,,,,,,,,,,
g09147,,,,,,,,,,
g09148,,,,,,104,,,,
g09149,,,,,,,,,,
g09150,,,5,,,,34,,,
g09151,,,,,,,,4,,
g09152,,,,,,,,,,
g09153,,,,,,,,,,
g09154,,,,,,,,,,
g09155,,,,,,,,,,
g09156,,,,,,,,11,,
g09157,,,,,,,,,,
g09158,,,,,,,,,,4
g09159,,,,,,,,,,8
g09160,,,,,,,,5,,5
g09161,,,,,119,,,4,,
g09162,,,,,,,,,,
g09163,,,22,,,,,,,
g09164,,,,,,,,,,
g09165,,,,,,,,,,
g09166,,,,,,,,,,
g09167,,,,,,,34,,,
g09168,,,,,,,,,,
g09169,,,,,,,,,,
g09170,,,,,,,,,,
g09171,23,,,,,,,,,
g09172,,,,,,,,,,
g09173,,,,,,,,,,
g09174,,,,,,,72,,,
g09175,,,,,,,,,,
g09176,,,,,,,,,,
g09177,,,,,,,,,,
g09178,,,,,,,,,,
g09179,,,,,,,,,,
g09180,,,,,,,,,,
g09181,,,,,,,,,,4
g09182,,,,,,,,,,
g09183,,,,,20,,,,,
g09184,,,,,,,,,,
g09185,,,,,,,,,,
g09186,,,,,,,,,,
g09187,,,,,,,,,,8
g09188,,,,,,,,5,,8
g09189,,,,,,,,,,
g09190,,,,,,,,,,
g09191,,,,,,,,,,
g09192,,,,,,,99,,,
g09193,,,,,,,,,,
g09194,,,,,,,,,,
g09195,,,,,,,,,,
g09196,,,,,,,,,,
g09197,4,,,,,,,5,,
g09198,,,,,,,,8,,
g09199,,,,,35,,,,,
g09200,,,,,,,,,,
g09201,,,,,,,,,,5
g09202,,,,,,,,,,
g09203,,,,,,,,,,
g09204,,,5,,,,,,,
g09205,,,,,,,,,,
g09206,,,,,,,,,,
g09207,,,,,,,,23,,
g09208,,,,,,,,,,
g09209,,,,,,,,,,
g09210,,,,,,,,,,
g09211,,,,,4,,,,,
g09212,,,,,,,,,,
g09213,,,,,,,,,,
g09214,,,,,,,,,,
g09215,,,,,,,,,,
g09216,,,,,,,,,,
g09217,,,,,,,,,,
g09218,,,,,,,,,,
g09219,,,,,,,,,,
g09220,,4,,,,,,,,
g09221,,,,,,,,,,
g09222,,,,,,,,,,4
g09223,,,,,,,,,,
g09224,,,,,,,,,,4
g09225,,,,,,,,,,
g09226,,,,,,,,,,
g09227,,,,,,,,,,
g09228,4,,,,,4,,,,
g09229,,,,,,,,,,
g09230,,,,,,,,,,
g09231,,,,,,,,,,8
g09232,,,,,,,,9,,
g09233,,,,,,,,,,
g09234,,,,,,,,,,
g09235,,,,,,,,,,5
g09236,,,,,,,,,,
g09237,,,,,,,,,,
g09238,,,,,,,,,,
g09239,,,,,,,,,,
g09240,,,,,,,,,,
g09241,,,,,,,,,,
g09242,,,,,,,,,,
g09243,,,,,,,,,,
g09244,,,,,,,,,,
g09245,,,,,,,,,,
g09246,,,,,,,,,,
g09247,,,,,,,,,,22
g09248,,,,,,,,,,
g09249,,,,,,,,,,
g09250,,,,,,,,,,
g09251,,,,,,,,,,
g09252,,,,,,,,,,
g09253,,,,,,,,4,,
g09254,,,,,,,,,,
g09255,,,,,,,,5,,
g09256,,,,,,,,,,4
g09257,,,,,,,22,,,
g09258,,,,,,,,,,4
g09259,,,,,,,,,,
g09260,,,,8,,,,,,
g09261,,,,,,,,,,
g09262,4,,,,,,,9,,4
g09263,,,,,,,35,,,
g09264,,,,,,,,,,
g09265,,,,,,,,,,
g09266,,,,,,,,,,
g09267,,,,,4,,,9,,8
g09268,,,,,,,,,,
g09269,,,,,,,,72,,
g09270,,,,,,,,,,
g09271,,,,,,,,,,
g09272,,,,,,,,4,,
g09273,,,,,,,,,,
g09274,,,,,,,,5,,
g09275,,,,7,5,,,,,
g09276,,,,,,,,5,,8
g09277,,,,,,,,,,
g09278,,,,,,,,4,,
g09279,,,,,,,,,,
g09280,,,,,,,,,,
g09281,,,,23,,,,,,
g09282,,,,,,,,,,
g09283,4,,,,,,,,,
g09284,,,,,,,,,,
g09285,,,,,,,,,,
g09286,,,,,,4,,,,
g09287,,,,,,,35,,,
g09288,,5,,,,,,,,
g09289,,,,,,,,4,,
g09290,,,,,,,,,,
g09291,,,,,,,,,,
g09292,,,,,,,,,,
g09293,,,,,,,,,,22
g09294,,,,,,,,,,
g09295,,,,,,,,,,
g09296,,,,,,,,,,
g09297,,,,,,,,,,
g09298,,,,,,,,,,4
g09299,116,,110,49,,35,,,,
g09300,,,,,,,,,,
g09301,,,,,,,,,,
g09302,,,,,,,,,,
g09303,,,,,,,,5,,
g09304,,,,,,,,,,
g09305,,,,,5,,,,,
g09306,,,,,,,9,,,
g09307,,,,,,,,,,
g09308,,,,,,,,,,22
g09309,,,,,,,,,,
g09310,,,,,,,,,,
g09311,,,,,,,,,,
g09312,,,,,,,,,,
g09313,,,,,,,4,,,
g09314,,,,,,,,,,9
g09315,,,,,,,,,,
g09316,,,,,,,,,,
g09317,,,,,,,,,,
g09318,,,,,,,,,,
g09319,,,,,34,,,,,
g09320,,,,,,,,,,
g09321,,,,,,,,,,
g09322,,,,,,,,,,
g09323,,,,,,,,,,
g09324,,,,,,,,,,
g09325,,,9,,,,,,,
g09326,,4,129,,,,,,,
g09327,,,4,,,21,,,,
g09328,,,,,,,,5,,
g09329,,,,,,,,20,,4
g09330,,,,,,,4,,,
g09331,,,,,,,,,,
g09332,,,,,,,,,,
g09333,,,23,,,,,36,,4
g09334,,,,,,,,,,
g09335,,,,,,,,,,
g09336,,,,,,,,,,
g09337,,,,,,,,,,
g09338,,,,,,,,,,
g09339,,,,,,,,,,
g09340,,,,,,,,4,,5
g09341,,,,,21,,,4,,
g09342,,,,,,,,,,
g09343,,,,,,,,,,
g09344,,,,,,,,,,
g09345,,,,,,,,,,
g09346,,,,,,,,,,
g09347,,,,,,,,,,
g09348,,,,,,,,,,
g09349,,,,,,,,,,
g09350,,,,,,,,,,
g09351,,,,,,,,,,
g09352,,,,,,,,,,
g09353,,,,,,,,9,,
g09354,,,,,,45,,,,
g09355,,,,,,,,,,
g09356,,,,,,,,,,5
g09357,,,,,,,,,,
g09358,,,,,,,4,,,
g09359,,,,,,,,,,
g09360,,,,,,,,,,
g09361,,,,,,,,,,
g09362,,5,,,,,,,,
g09363,,,,,,,,,,4
g09364,,,,,,,,,,
g09365,,,,,,,,,,
g09366,,,,,,,,,,
g09367,,,,,,,,,,
g09368,,,,,,,,,,
g09369,,,,,,,,,,
g09370,,,,,,,,,,
g09371,,,,,,,,,,
g09372,,,,,,,,,,
g09373,,,,,,,,,,
g09374,,,,,,,,,,
g09375,,133,,,,87,,,,
g09376,,,,,,,,,,
g09377,67,,,,,,65,,,
g09378,,,,,,,,,,4
g09379,,,,,,,,,,
g09380,,,,,,,,,,
g09381,,,4,,,,,,,
g09382,,,,,,,,,,
g09383,,,,,,,,,,
g09384,,,,,,,,,,
g09385,,,,,,,49,,,
g09386,,,,,,,,,,
g09387,,,,,,,,,,
g09388,,,,,49,,144,,,
g09389,,,,,,,,,,
g09390,,,,,,,,,,
g09391,,,,,,,,,,
g09392,,,,,,,,,,
g09393,,,,5,,,98,,,
g09394,,,4,,61,,97,,,
g09395,,,,,,,,,,
g09396,,,,,,,,,,
g09397,,,,,,,,,,
g09398,,,,,,,,,,
g09399,,,,,,,,,,
g09400,,,,,,,,,,
g09401,,,,,,,,,,
g09402,,,,,,,,,,
g09403,,,,,,,,,,
g09404,,,,,,,,,,
g09405,,,,,,,,,,
g09406,,,,,,,,,,
g09407,,,,,,,,,,
g09408,,,,,,,,,,
g09409,,,,,,,,,,5
g09410,,,,,,,,,,
g09411,,,,,,,,5,,
g09412,,,,,,,,,,
g09413,,,21,,,,,,,
g09414,,,,,,,,,,
g09415,,,,,,,,,,
g09416,,,,,,,,22,,4
g09417,,,,,,,,,,
g09418,,,,,4,,4,,,
g09419,,,,,,,,,,
g09420,,,,,,,,,,
g09421,,,,,,,,,,
g09422,,,,,,,35,,,
g09423,,,,,,,,,,
g09424,,,,,,,,4,,
g09425,,,32,,,,,,,
g09426,,,,,,,,,,
g09427,,,,,,,,,,
g09428,,,,,,,,,,
g09429,,,,,,,,,,
g09430,,,,,,,,,,
g09431,,,,,,,58,,,
g09432,,,,,,,,,,
g09433,,,,,5,,,,,
g09434,,,,,,,,,,
g09435,,,,,,,,,,
g09436,,,,,,,,9,,5
g09437,,,,,,,,,,
g09438,,,,,,,,,,4
g09439,,,,,,4,,,,
g09440,,,,,,,,,,
g09441,,,,,,,,,,4
g09442,23,,,,,,,5,,
g09443,,,,,,,,,,
g09444,,,,,,,,,,
g09445,,,,,,,,,,
g09446,,,,,,,,,,
g09447,,,7,,,,,,,
g09448,,,,,,,,,,
g09449,,,,,,,,,,
g09450,,,,,,,,,,
g09451,,,,,,,,,,
g09452,,,,,,,,,,
g09453,,,,,,,,,,
g09454,,,5,,4,,,,,
g09455,,,,,,,,,,
g09456,4,,,,,,,8,,8
g09457,,,11,,,,,,,
g09458,,,,,,,,,,
g09459,,,,,,,,,,
g09460,,,,,,,,,,9
g09461,,,,,,,,,,
g09462,,,,,,,,,,
g09463,,,,,,,,5,,
g09464,,,,,,,,,,
g09465,,,,,,,,,,
g09466,,,,,,,,,,
g09467,5,,,,,71,,,,
g09468,,,,,,,,,,
g09469,,,,,,,,,,8
g09470,,,,,,,,,,5
g09471,,,,,,,,,,
g09472,,,,,7,,,,,
g09473,,,,,,,5,,,
g09474,,,,,,,,,,
g09475,,,,,,,,,,
g09476,,,,,4,,,,,
g09477,,,,,,,,,,
g09478,,,,,,,,,,
g09479,,,,,,,,,,4
g09480,,,,,,,,,,
g09481,,101,,,,100,,,,
g09482,,,,,,,58,,,
g09483,,,,,,,,,,
g09484,,,,,,,,,,
g09485,,,,,,,,,,
g09486,,,,,,,,,,
g09487,,,,,,,,,,
g09488,,,,,,,,,,
g09489,4,,,,,,,,,
g09490,,,,,,,,,,
g09491,,,,,,,,,,
g09492,,,4,,35,,126,,,
g09493,,,,,,,,,,
g09494,,,,,,,,,,
g09495,,,,,,,,,,
g09496,,,,,,,,,,
g09497,,,,,,,,,,
g09498,,,,,,,,,,
g09499,,,,,,,,,,
g09500,,,,,,,,,,
g09501,,,,,,,,,,
